Feature_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
AB294553,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas_A_615274,Stenotrophomonas_A_615274 geniculata,1.0
AB297922,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Pelagicoccus,Pelagicoccus sp000155695,1.0
AB299978,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter_C,Lysobacter_C spongiicola,1.0
AB301717,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum,Methylomarinum vadi,1.0
AB302379,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicimonas_492687,Tropicimonas isoalkanivorans,1.0
AB302386,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,HLUCCA09,HLUCCA09 sp003340565,1.0
AB302929,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Methylobacterium,Methylobacterium nodulans,1.0
AB304258,Bacteria,Pseudomonadota,Gammaproteobacteria,Halothiobacillales,Halothiobacillaceae,28-57-27,28-57-27 sp002281735,1.0
AB360343,Bacteria,Actinomycetota,Acidimicrobiia_401430,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter_A,Ilumatobacter_A fluminis,1.0
AB360448,Bacteria,Actinomycetota,Acidimicrobiia_401430,Acidimicrobiales,JACDCH01,VFJN01,Iamia majanohamensis,1.0
AB361629,Bacteria,Bacillota_E,Symbiobacteriia,Symbiobacteriales,Symbiobacteriaceae,Symbiobacterium,Symbiobacterium thermophilum,1.0
AB364584,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Actinoallomurus,Actinoallomurus bryophytorum,1.0
AB364966,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Moritellaceae,Paramoritella,Paramoritella alkaliphila,1.0
AB366174,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_566089,Limnobacter,Limnobacter sp000170915,1.0
AB370245,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales_A_2632,Methanosarcinaceae,Methanolobus,Methanolobus profundi,1.0
AB372853,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Haloferula_776278,Haloferula chungangensis,1.0
AB372854,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Haloferula_776278,Haloferula chungangensis,1.0
AB372855,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Haloferula_776278,Haloferula helveola,1.0
AB372856,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Haloferula_776278,Haloferula chungangensis,1.0
AB438958,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_660879,Moraxellaceae,Psychrobacter,Psychrobacter ciconiae,1.0
AB445456,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Friedmanniella,Friedmanniella flava,1.0
AB454378,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Agromyces,Agromyces sp001421565,1.0
AB455239,Bacteria,Bacillota_E,Symbiobacteriia,Symbiobacteriales,Symbiobacteriaceae,Symbiobacterium,Symbiobacterium terraclitae,1.0
AB467279,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,DSM-25080,Umboniibacter,Umboniibacter marinipuniceus,1.0
AB467281,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641035,Marinomonadaceae,Marinomonas,Marinomonas pollencensis,1.0
AB468957,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales_598058,Thioprofundaceae,Thioprofundum,Thioprofundum lithotrophicum,1.0
AB473549,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Aliiglaciecola_661506,Aliiglaciecola litoralis,1.0
AB478418,Bacteria,Actinomycetota,Nitriliruptoria,Euzebyales,Euzebyaceae,Euzebya,Euzebya tangerina,1.0
AB485741,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Asaia,Asaia bogorensis,1.0
AB490769,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,Micromonospora_H_372070,Phytohabitans suffuscus,1.0
AB491636.1.1468,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Caldora,Caldora sp010672925,1.0
AB491648.1.1463,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Caldora,Caldora sp010672925,1.0
AB498818,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Xanthobacteraceae,Rhodopseudomonas_A,Rhodopseudomonas_A palustris_J,1.0
AB500095,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,Marinicella,Marinicella litoralis,1.0
AB500096,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,Poriferihabitantaceae,Arenicella,Arenicella xantha,1.0
AB500894,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Cellvibrionaceae,Microbulbifer,Microbulbifer agarilyticus_B,1.0
AB501287,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylovulum,Methylovulum miyakonense,1.0
AB510913,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Constrictibacter,Constrictibacter antarcticus,1.0
AB513180,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Paraburkholderia_580243,Paraburkholderia acidipaludis,1.0
AB514518,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Actinomycetospora,Actinomycetospora succinea,1.0
AB516654,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Nocardia,Nocardia testacea,1.0
AB517144,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Aquimarina_835471,Aquimarina macrocephali,1.0
AB517669,Bacteria,Actinomycetota,Acidimicrobiia_401430,Acidimicrobiales,UBA8190,Aciditerrimonas,Aciditerrimonas ferrireducens,1.0
AB517714,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Crocinitomicaceae,Salinirepens,Salinirepens amamiensis,1.0
AB518880,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Litoreibacter,Litoreibacter albidus,1.0
AB522643,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Demequinaceae,Demequina,Demequina litorisediminis,1.0
AB530139,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Dermatophilaceae,Ornithinimicrobium_A_390105,Ornithinimicrobium_A_390105 algicola,1.0
AB537170,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium madagascariense,1.0
AB538964,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomonas,Methylomonas koyamae,1.0
AB540021,Bacteria,Bdellovibrionota_473306,Oligoflexia,Oligoflexales,Oligoflexaceae,Oligoflexus,Oligoflexus tunisiensis,1.0
AB542368,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Xanthobacteraceae,Bradyrhizobium_503372,Bradyrhizobium sp000938255,1.0
AB543683,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Rubritalea,Rubritalea squalenifaciens,1.0
AB544079,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides_B_391961,Nocardioides_B iriomotensis,1.0
AB545808,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rubricoccaceae,Rubricoccus,Rubricoccus marinus,1.0
AB547654,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas_A,Porphyromonas_A cangingivalis,1.0
AB547667,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas_A,Porphyromonas_A somerae,1.0
AB547700,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella,Prevotella oris,1.0
AB547708,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia,1.0
AB548215,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales_A_505895,Thalassospiraceae,Thalassospira,Thalassospira australica,1.0
AB548688,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,Pilimelia,Pilimelia columellifera_371179,1.0
AB549236,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halococcaceae,Halococcus,Halococcus thailandensis,1.0
AB557595,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Spirillospora_393471,Spirillospora hibisca,1.0
AB558927,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter_491687,Celeribacter marinus_C,1.0
AB564595,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter_491763,Celeribacter indicus,1.0
AB576005,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Poseidonocella_489263,Poseidonocella pacifica,1.0
AB576636,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Pseudoalteromonas,Pseudoalteromonas donghaensis,1.0
AB578855,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Actinoallomurus,Actinoallomurus bryophytorum,1.0
AB583774,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Devosiaceae,Maritalea,Maritalea myrionectae,1.0
AB588020,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas_A,Porphyromonas_A sp001808555,1.0
AB594202,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas_507234,Roseomonas sp001941945,1.0
AB600195,Bacteria,Myxococcota_A_473307,Polyangia_463783,Nannocystales,Nannocystaceae,Enhygromyxa,Pseudenhygromyxa salsuginis,1.0
AB602429,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Aureitalea,Aureitalea marina,1.0
AB602430,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Halieaceae,Halioglobus_A_630736,Halioglobus_A_630736 lutimaris,1.0
AB602437,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,Cyclobacteriaceae,Tunicatimonas,Tunicatimonas pelagia,1.0
AB607331,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Pseudoalteromonas,Pseudoalteromonas phenolica,1.0
AB607332,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cereibacter_A_494292,Cereibacter_A_494292 azotoformans,1.0
AB607860,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Beijerinckiaceae,Methylobacterium,Methylobacterium durans,1.0
AB617575,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Im1,Rhodoligotrophos,Rhodoligotrophos jinshengii,1.0
AB618146,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Cellulomonadaceae,Cellulomonas_A,Cellulomonas_A triticagri,1.0
AB618790,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris_A,1.0
AB621360,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595427,Aphodousia,Aphodousia faecalis,1.0
AB626730,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650612,Cellvibrionaceae,Pseudoteredinibacter,Maricurvus nonylphenolicus,1.0
AB638839,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Halopenitus,Haloparvum alkalitolerans,1.0
AB639012,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Demequinaceae,Demequina,Demequina mangrovi,1.0
AB639020,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Demequinaceae,Demequina,Demequina oxidasica,1.0
AB640691,Bacteria,Bacillota_A_368345,Clostridia_258483,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna_H,1.0
AB646194,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Cellulomonadaceae,Luteimicrobium_389324,Luteimicrobium album,1.0
AB646236,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641030,Halomonadaceae_641030,Cobetia,Cobetia pacifica,1.0
AB663347,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haladaptataceae,Haladaptatus,Haladaptatus paucihalophilus,1.0
AB663382,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloferacaceae,Haloferax,Haloferax profundi,1.0
AB663433,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Halobacteriaceae,Salarchaeum,Salarchaeum japonicum,1.0
AB663504,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Allorhizobium_499964,Allorhizobium selenitireducens,1.0
AB663560,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Micromonosporaceae,Micromonospora_H_372070,Phytohabitans suffuscus,1.0
AB680089,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_E_647464,Pseudomonas_E_647464 paraversuta,1.0
AB680359,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Pseudoalteromonas,Pseudoalteromonas carrageenovora,1.0
AB680395,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_675485,Vibrio proteolyticus,1.0
AB680459,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641033,Halomonadaceae_641033,Oceanospirillum,Oceanospirillum linum,1.0
AB680461,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641033,Halomonadaceae_641033,Oceanospirillum,Oceanospirillum multiglobuliferum,1.0
AB680528,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_L_486704,Sphingomonas_L_486704 paucimobilis,1.0
AB680635,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus endophyticus,1.0
AB680784,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae_A_595421,Variovorax,Variovorax paradoxus_C,1.0
AB680813,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingobium_A_485959,Rhizorhapis suberifaciens,1.0
AB680860,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641033,Halomonadaceae_641033,Oceanospirillum,Oceanospirillum linum,1.0
AB680862,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641031,Halomonadaceae_641031,Marinospirillum,Marinospirillum minutulum,1.0
AB680864,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641035,Nitrincolaceae,Pontibacterium,Marinobacterium_B jannaschii,1.0
AB680865,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641035,DSM-6294_637244,Oleibacter,Oceanobacter kriegii,1.0
AB680866,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641033,Halomonadaceae_641033,Oceanospirillum,Oceanospirillum linum,1.0
AB680882,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_L_486704,Sphingomonas_L_486704 mali,1.0
AB680884,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomonas_L_486704,Sphingomonas_L_486704 mali,1.0
AB680923,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_672454,Vibrio nereis,1.0
AB680985,Bacteria,Bacillota_I,Bacilli_A,Bacillales_A,Planococcaceae,Planococcus,Planococcus koreensis,1.0
AB681089,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,Cyclobacteriaceae,Reichenbachiella,Reichenbachiella agariperforans,1.0
AB681114,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus haematequi_A,1.0
AB681115,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Aequorivita,Aequorivita sublithincola,1.0
AB681132,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Rhizobiaceae,Phyllobacterium_498594,Phyllobacterium myrsinacearum,1.0
AB681172,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Mesonia_A_832444,Mesonia_A_832444 algae,1.0
AB681203,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Salegentibacter,Salegentibacter mishustinae,1.0
AB681269,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Weeksellaceae,Chryseobacterium_A_796612,Chryseobacterium_A_796612 sp000333355,1.0
AB681337,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas_A_615337,Pseudoxanthomonas_A_615337 mexicana_A,1.0
AB681438,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Shewanellaceae,Ferrimonas,Ferrimonas aestuarii,1.0
AB681464,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Labraceae,Labrys,Labrys sp001676615,1.0
AB681468,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Cellulophaga_822594,Cellulophaga pacifica,1.0
AB681469,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Arenibacter,Arenibacter algicola,1.0
AB681492,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Mangrovimonas_A_827116,Sediminibacter furfurosus,1.0
AB681493,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Galbibacter_B,Galbibacter_B mesophilus,1.0
AB681494,Bacteria,Bacteroidota,Bacteroidia,Cytophagales_B,Flammeovirgaceae,Sediminitomix,Sediminitomix flava,1.0
AB681497,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Shewanellaceae,Paraferrimonas,Paraferrimonas sedimenticola,1.0
AB681649,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Zeaxanthinibacter,Zeaxanthinibacter sp001683825,1.0
AB681658,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Weeksellaceae,Chryseobacterium_A_796612,Chryseobacterium_A_796612 arachidis,1.0
AB681696,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Vibrionaceae,Vibrio_A_678362,Vibrio_A_678362 inusitatus,1.0
AB681705,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter zeaxanthinifaciens,1.0
AB681706,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingomicrobium_483145,Sphingomicrobium jaspsi,1.0
AB681734,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641030,Halomonadaceae_641030,Halomonas_640244,Bisbaumannia pacifica,1.0
AB681737,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Shewanellaceae,Shewanella,Shewanella canadensis,1.0
AB681748,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus haematequi_A,1.0
AB681798,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales_505101,Ancalomicrobiaceae,Siculibacillus,Siculibacillus lacustris,1.0
AB681851,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Sphingobium_A_485959,Sphingobium_A_485959 ummariense,1.0
AB681864,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Shewanellaceae,Ferrimonas,Ferrimonas balearica,1.0
AB681882,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Pseudomonadaceae,Pseudomonas_M,Unassigned,1.0
AB681891,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Neolewinella,Neolewinella sp003390935,1.0
AB681910,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641035,Marinomonadaceae,Marinomonas,Marinomonas gallaica,1.0
AB681918,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Pseudoalteromonas,Pseudoalteromonas luteoviolacea_D,1.0
AB681974,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Rheinheimera_662845,Rheinheimera sp001513785,1.0
AB682157,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales_737866,Alteromonadaceae,Thalassomonas,Thalassomonas haliotis,1.0
AB682162,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Flavobacterium,Flavobacterium aurantiibacter,1.0
AB682230,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus salipaludis,1.0
AB682234,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Flavobacterium,Flavobacterium glycines,1.0
AB682295,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_641035,DSM-6294_637244,Oleibacter,Oleibacter maritimus,1.0
AB689189,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Maricaulaceae,Hellea,Algimonas porphyrae,1.0
AB690566,Bacteria,Bacillota_I,Bacilli_A,Lactobacillales,Carnobacteriaceae,Alkalibacterium,Alkalibacterium sp001885615,1.0
AB695088,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales_A_650611,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas numazuensis,1.0
AB695286,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Flavobacteriaceae,Polaribacter_A,Polaribacter_A porphyrae,1.0
AB696371.1.1340,Bacteria,Cyanobacteriota,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,Caldora,Caldora sp010672925,1.0
AB702992,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae_486827,Erythrobacter_484373,Erythrobacter colymbi,1.0
AB727354,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus aestuariivivens,1.0
AB735546,Bacteria,Pseudomonadota,Gammaproteobacteria,Nevskiales,Salinisphaeraceae,Salinisphaera,Salinisphaera shabanensis,1.0
AB736273,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Microbacterium_A_383321,Microbacterium_A_383321 saccharophilum,1.0
AB738044,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Pseudonocardiaceae,Sciscionella,Kibdelosporangium lantanae,1.0
AB742039,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales_B_877923,Weeksellaceae,Spongiimonas,Spongiimonas flava,1.0
AB763347,Bacteria,Desulfobacterota_G_459543,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfatiglans,Desulfatiglans parachlorophenolica,1.0
AB766179,Archaea,Halobacteriota,Halobacteria,Halobacteriales,Haloarculaceae_3992,Haloarcula,Haloarcula pellucida,1.0
